,adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
155,False,/qKIldRZ3jy3uGWdrNIt3P7QA5J3.jpg,"[12, 16, 14]",81,ja,風の谷のナウシカ,"After a global war, the seaside kingdom known as the Valley of the Wind remains one of the last strongholds on Earth untouched by a poisonous jungle and the powerful insects that guard it. Led by the courageous Princess Nausicaä, the people of the Valley engage in an epic struggle to restore the bond between humanity and Earth.",17.681,/hnYowHwLq0iUWriAHtiiCWsI2dP.jpg,1985-06-13,Nausicaä of the Valley of the Wind,False,7.9,1533
156,False,/deGrGTIKoFNRGhtxB5d8kDm7ZRu.jpg,[18],75877,es,Los santos inocentes,"Somewhere in the spanish country, in the 60s. Paco and his wife Régula are very poor. They work as tenant farmers for a very wealthy landowner. They have 3 children. One is backward. The others can not got to school because the master ""needs"" their work. When Regula's brother is fired from where he has worked for 61 years, he settles down at their little place... An attack against the archaism of the spanish country of the 60s.",2.869,/qBMxs5nAf2MXH3GjH9hnpayWZ4M.jpg,1984-09-29,The Holy Innocents,False,8.2,41
157,False,/ylrwx7Smk0Ybs40dkBY0IRlsh3x.jpg,"[27, 53]",27414,en,"Silent Night, Deadly Night","Little Billy witnesses his parents being brutally murdered by Santa. Years later, when he has to fill in for an absent in-store Santa Claus, his childhood trauma materializes once again.",6.708,/2Lu1ry6sM1aQzZijIQrdBF70rX8.jpg,1984-11-09,"Silent Night, Deadly Night",False,5.7,135
158,False,/slmJpBDhIROf64YwNtXnuMT4ufB.jpg,"[35, 878]",13820,en,Repo Man,"A down and out young punk gets a job working with a seasoned repo man, but what awaits him in his new career is a series of outlandish adventures revolving around aliens, the CIA, and a most wanted '64 Chevy.",5.942,/e3I831drBvpHe6FFb93geZxqU5c.jpg,1984-03-02,Repo Man,False,6.7,254
159,False,/nJKCvp8EC1ny9J9GhzcI3Scm0Jd.jpg,[18],655,en,"Paris, Texas","A man wanders out of the desert not knowing who he is. His brother finds him, and helps to pull his memory back of the life he led before he walked out on his family and disappeared four years earlier.",11.34,/tgw3TJTWgNUYCgL5Pa546VVVvSU.jpg,1984-11-02,"Paris, Texas",False,8.1,625
160,False,/opKdoGhDNDJlpskVyCO9vhfwFH6.jpg,"[12, 14, 878, 10749, 10751]",9872,en,Explorers,"The visionary dreams of three curious and adventuresome young boys become an exciting reality in Explorers, the action-fantasy from director Joe Dante, who combines keen humor, warmth and fantasy with unexpected twists. In their makeshift laboratory, the boys use an amazing discovery and their ingenuity to build their own spaceship and launch themselves on a fantastic interplanetary journey.",6.685,/bvvZKGyD30S4smjRVqikGe8ICFa.jpg,1985-07-12,Explorers,False,6.4,225
161,False,/9hTWS9LNNe1RUohqo3YBCjciYjW.jpg,[12],35144,en,The Journey of Natty Gann,"America is in the depths of the Great Depression. Families drift apart when faraway jobs beckon. In this masterful, atmospheric adventure, a courageous young girl (Meredith Salenger) confronts overwhelming odds when she embarks on a cross-country search for her father. During her extraordinary odyssey, she forms a close bond with two diverse traveling companions: a magnificent, protective wolf, and a hardened drifter (John Cusack). A brilliant, moving tapestry, woven of courage and perseverance.",4.436,/tbHnX1R5F5RpQ88L9tjbVmFOgIP.jpg,1985-09-25,The Journey of Natty Gann,False,6.9,46
162,False,/lRoBc5EhncDHXkBUA6flITOiKgR.jpg,"[28, 35, 53]",27590,en,Gotcha!,A student on a trip to France is tricked into smuggling secrets across the Iron curtain by a sexy spy.,9.715,/5wgrHYkpalKNWBlcSmgfRQ3NaDa.jpg,1985-05-03,Gotcha!,False,5.9,71
163,False,/vWSlDAFl7U07DC1ZRHBmc1VuGDq.jpg,"[35, 10749]",14750,en,Mischief,"1956: The shy Jonathan's luck with girls changes when he wins the rebellious Gene as a friend in his last year of high school. Gene is adored by many girls and manages to teach Jonathan a few lessons. Gene himself would rather just be with one girl: his girlfriend Bunny. But since his father is poor, her parents don't accept him.",5.242,/dN84KkM1mO05pmYXmcTeFrIEUh5.jpg,1985-02-08,Mischief,False,6.6,45
164,False,/8HirydkhAgRWTtG6tnAnvt2c7wY.jpg,[35],19181,sv,Sällskapsresan II - Snowroller,"Stig-Helmer takes another vacation with his norwegian friend Ole. This time it's time for a skiing vacation in the Alps. Of course, Stig-Helmer has never learnt downhill skiing, but he attends a ski school. And together they manage to charm two women also on vacation.",5.191,/14B64NMNzgAhVPGJdMv4LYblwCz.jpg,1985-10-04,Sällskapsresan II - Snowroller,False,5.3,29
165,False,/pbSdZinlCfNf7Ds7WVmyT8dGPPm.jpg,"[35, 10749]",24742,en,Secret Admirer,"When high-school heartthrob Michael receives an unsigned love letter, he assumes it's from knock-out prom queen Deborah Anne instead of pretty honor student Toni. And when Michael accidentally misplaces the letter, the juicy jottings soon make their way into the hands of the whole neighborhood, touching off a scandalously sexy soap opera of mixed-up motives, mistaken identities and wrong emotions",8.009,/7x4D3IxaW87kZFpIGDTkGSC4kGa.jpg,1985-06-14,Secret Admirer,False,6.9,63
166,False,/aFCAbn4jwdBOCpEKFuZk5eFTk40.jpg,"[28, 53]",11893,en,Runaway Train,A hardened convict and a younger prisoner escape from a brutal prison in the middle of winter only to find themselves on an out-of-control train with a female railway worker while being pursued by the vengeful head of security.,10.77,/dqViXokpi1xTZmsotfyhvGmzyZo.jpg,1985-11-15,Runaway Train,False,7.1,235
167,False,/ci2csmb5WqNaE1u2FekWsWCeLnn.jpg,"[10751, 878]",16248,en,D.A.R.Y.L.,"Daryl is a normal 10-year-old boy in many ways. However, unbeknown to his foster parents and friends, Daryl is actually a government-created robot with superhuman reflexes and mental abilities. Even his name has a hidden meaning -- it's actually an acronym for Data Analyzing Robot Youth Life-form. When the organization that created him deems the ""super soldier"" experiment a failure and schedules Daryl to be disassembled, it is up to a few rogue scientists to help him escape.",9.305,/1YOIpiT5crUtdzruseCHTCPj5rg.jpg,1985-06-14,D.A.R.Y.L.,False,6.3,132
168,False,/qRvjjlQRYYDiH8uDJcBm2to8RSC.jpg,[18],47908,en,The Trip to Bountiful,"Carrie Watts is living the twilight of her life trapped in an apartment in 1940's Houston, Texas with a controlling daughter-in-law and a hen-pecked son. Her fondest wish -- just once before she dies -- is to revisit Bountiful, the small Texas town of her youth which she still refers to as ""home.""",2.895,/taCCh71ujnnebpcUD709wnnmyCb.jpg,1985-12-20,The Trip to Bountiful,False,7.3,19
169,False,/b1EpwGmKL24BP2dRTU6IMSUgf3I.jpg,"[28, 12, 14]",9626,en,Red Sonja,"The tyrant Gedren seeks the total power in a world of barbarism. She raids the city Hablac and kills the keeper of a talisman that gives her great power. Red Sonja, sister of the keeper, sets out with her magic sword to overthrow Gedren.",11.969,/lvRlHJeMAYlUzSD8cebfIfNOhyl.jpg,1985-07-03,Red Sonja,False,5.1,396
170,False,/qlHwTz2o8jIn6diasKCZ5E8S4oV.jpg,"[35, 53]",11338,en,Into the Night,"Ed Okin used to have a boring life. He used to have trouble getting to sleep. Then one night, he met Diana. Now, Ed's having trouble staying alive.",5.717,/voqfHibbZVtl9o6D2MRcdQmN42i.jpg,1985-02-22,Into the Night,False,6.6,117
171,False,/2LQVvDlUQxeMGYkwbs4YROdn4ME.jpg,"[28, 18]",14570,en,Gymkata,"Johnathan Cabot is a champion gymnast. In the tiny, yet savage, country of Parmistan, there is a perfect spot for a ""star wars"" site. For the US to get this site, they must compete in the brutal ""Game"". The government calls on Cabot, the son of a former operative, to win the game. Cabot must combine his gymnastics skills of the west with fighting secrets of the east and form GYMKATA!",3.354,/nTuoRF1nDINOIWotNUmdKmIBPEF.jpg,1985-05-03,Gymkata,False,5.0,23
172,False,/smQmLecMRJ2TnnExScxZDnjGAoN.jpg,"[35, 10751, 14, 878]",18252,en,My Science Project,"Michael and Ellie break into a military junkyard to find a science project for Michael's class, and discover a strange glowing orb which absorbs electricity. When the orb begins to blend past, present, and future, its up to Michael and Ellie to stop the orb and save mankind.",5.213,/fLknudxoi1qSNnvtOlNSYRYL8Hq.jpg,1985-08-09,My Science Project,False,5.8,54
173,False,/3QWR9tyxLtCz7xANh7nyIxYPISp.jpg,"[28, 18, 36]",11645,ja,乱,"With Ran, legendary director Akira Kurosawa reimagines Shakespeare's King Lear as a singular historical epic set in sixteenth-century Japan. Majestic in scope, the film is Kurosawa's late-life masterpiece, a profound examination of the folly of war and the crumbling of one family under the weight of betrayal, greed, and the insatiable thirst for power.",11.973,/dwYUbrcQAyshW22yoUTzWwwC67b.jpg,1985-09-26,Ran,False,8.1,637
174,False,/tXnK9epwqiYHKqmFvewRO898F4n.jpg,"[18, 27, 10749]",29077,en,The Bride,"Sting is Doctor Frankenstein in this remake of the old classic film Bride of Frankenstein. After years of research, the doctor finally succeeds in creating the perfect woman, who gets the name ""Eva"".",5.131,/kKhYmvxiOKuuETE3Yqgz8fo0xgA.jpg,1985-08-16,The Bride,False,5.2,35
175,False,/iD1tMiNuBqPStW3NPfmUYLpgyHE.jpg,"[12, 16, 878, 10751]",32147,en,Starchaser: The Legend of Orin,"Set on the subterranean Mine-World, a band of human worker are treated like slaves under the power of the evil overlord Zygon until one, Orin, unearths the hilt of a mythical sword that only he can master. Escaping the planet, he runs into the rogue smuggler Dagg and a pair of helpful droids and the princess, who all team up to return to the Mine-World with a plan to defeat Zygon and free Orin's enslaved people.",1.86,/wqRaHNviAwJ3jnfXP24P4e3sRnk.jpg,1985-01-01,Starchaser: The Legend of Orin,False,6.4,24
176,False,/it69R7gL5n0NGQ38K7pS6x2mTxx.jpg,"[35, 10749]",24585,en,Fraternity Vacation,"A nerd gains the friendship of two of his frat brothers when his dad offers them his condo for the week in Palm Springs, and also offers the fraternity a hot tub and jacuzzi if they can help his son find a girl. They meet two guys from a rival fraternity, and make a bet on who can nail the Designated Babe first.",5.405,/k2xkBlysS4j7PZHzykxLnOkuF0N.jpg,1985-12-04,Fraternity Vacation,False,5.3,20
177,False,/gEq9WmI8tGwV6XPzJGJ2468cxqA.jpg,"[28, 18]",15982,en,The Legend of Billie Jean,"Average Texas teen, Billie Jean Davy, is caught up in an odd fight for justice. She is usually followed and harrased around by local boys, who, one day, decide to trash her brother's scooter for fun. The boys' father refuses to pay them back the price of the scooter. The fight for ""fair is fair"" takes the teens around the state and produces an unlikely hero.",6.652,/auRbZDruB9q40ibPURjWZnqVpRz.jpg,1985-07-19,The Legend of Billie Jean,False,6.5,87
178,False,/lRIlvfoXM0fYaXTfQyVN4SGXzqa.jpg,[35],78235,en,Bad Medicine,"Jeff Marx wants to study medicine and become a physician. However, his grades are far from enough to get him into an American medical school. But then he gets a chance to study medicine abroad in a small Latin American dictatorship governed by the dictator Ramon Madera who has a big interest in how the medical students behave.",2.027,/t3nb2nXA25NY6QNhHLwcgHEGQ6Y.jpg,1985-11-22,Bad Medicine,False,5.5,14
179,False,/u8LmABn5I5ZwOXBuZKh0iy6bNvE.jpg,"[35, 18, 10749]",11240,en,My Beautiful Laundrette,"A British-Pakistani man renovates a rundown laundrette with his male lover while dealing with drama within his family, the local Pakistani community, and a persistent mob of skinheads.",7.022,/hfGWxrtbRnxg19ouEYBtQKtMZcN.jpg,1985-11-16,My Beautiful Laundrette,False,6.9,115
180,False,/cKZZ9UqRW1OVRh54VwOxfcba3MX.jpg,"[35, 27, 10402, 18, 9648]",24103,en,Haunted Honeymoon,"Larry Abbot, speaker in the radio horror shows of Manhattan Mystery Theater wants to marry. For the marriage he takes his fiancée home to the castle where he grew up among his eccentric relatives. His uncle decides that he needs to be cured from a neurotic speech defect and exaggerated bursts of fear: he gives him a shock therapy with palace ghosts.",5.552,/jRhLxC1rorRqWDb7xoNgxHhmAtO.jpg,1986-07-25,Haunted Honeymoon,False,5.5,76
181,False,/ajdhwlImMWSWTu1sEMv72yu7IqK.jpg,[27],16337,en,The Texas Chainsaw Massacre 2,A radio host is victimized by the cannibal family as a former Texas Marshall hunts them.,8.358,/1EI0Qs6AhtxdamRBsFC4zm2I6sj.jpg,1986-08-22,The Texas Chainsaw Massacre 2,False,5.6,330
182,False,/j9ROmwHHL3SlZOBgdHAQGeFtWXd.jpg,"[28, 18, 27, 878]",9980,en,Maximum Overdrive,"When a comet passes close to the earth, machines all over the world come alive and go on homicidal rampages. A group of people at a desolate truck stop are held hostage by a gang of homicidal 18-wheelers. The frightened people set out to defeat the killer machines ... or be killed by them.",9.39,/cFrKCumtZMHCWwWNxgGRyaxhYu2.jpg,1986-07-25,Maximum Overdrive,False,5.4,308
183,False,/AjBYditJbqIwGiyOTQfiMk7ab8J.jpg,"[27, 9648, 53]",17994,en,Witchboard,"Playing around with a Ouija board, a trio of friends succeeds in contacting the spirit of a young boy. Trouble begins when the evil spirit, Malfeitor, takes over one of their bodies.",5.851,/49wKgCh7K0nPe47vN6z824dhoEF.jpg,1986-12-31,Witchboard,False,5.9,85
184,False,/clf9y7NcbsnvjbEdGoC6OvGqRj4.jpg,"[18, 10751, 14, 878]",24086,en,The Boy Who Could Fly,"Milly and Louis, and their recently-widowed mom, Charlene, move to a new neighborhood. Once there, they all deal with a variety of personal problems, but Milly finds a friend in Eric, her autistic next door neighbor. Eric has a fascination with flight, and as the story progresses, he exerts an enthralling force of change on all those around him.",3.629,/3oso2pYofHjVvPYeQ6JOJmoXQSM.jpg,1986-08-15,The Boy Who Could Fly,False,6.3,57
185,False,/rbrgx4PJev0rgwUZoObnNFrKqnp.jpg,"[27, 10402]",25438,en,Trick or Treat,"Eddie is your average 80's metal head teen. Now he's obsessed with his heavy-metal superstar idol, Sammi Curr who is killed in a hotel fire. Eddie becomes the recipient of the only copy of Curr's unreleased album, which when played backwards brings Sammi back to life. As Halloween approaches, Eddie begins to realize that this isn't only rock 'n roll... it's life and death.",5.53,/21ouEk4YP3kwmghiIjplbyayK3l.jpg,1986-10-24,Trick or Treat,False,5.9,72
186,False,/g9Ug1tS5JT255V8VrpZBDx2EbVB.jpg,"[18, 10749]",10068,en,Nine 1/2 Weeks,"An erotic story about a woman, the assistant of an art gallery, who gets involved in an impersonal affair with a man. She barely knows about his life, only about the sex games they play, so the relationship begins to get complicated.",13.44,/ft0NylB71zkkoEnFalNBBDWTXtS.jpg,1986-02-21,Nine 1/2 Weeks,False,5.9,399
187,False,/ri29t7NlfnVvfzRYFJzq2yEndoE.jpg,"[28, 878, 53]",36349,en,Black Moon Rising,An FBI free-lancer stashes a stolen Las Vegas-crime tape in a high-tech car stolen by someone else.,6.178,/2KNhZ3D0YkBDaO82aqWN6WxVvJS.jpg,1986-01-10,Black Moon Rising,False,5.6,56
188,False,/w2T4eTzur5WNkVzyld7kawwod4v.jpg,[35],48609,en,A Fine Mess,Two friends an actor and a chef discover a plot to fix a horse race and try to capitalize on it. But also have to deal with the two men who fixed it who are trying to silence them. And there's also the mob boss whom the two guys work for who planned the fixing thing whose wife is having an affair with the actor.,2.772,/gyz0OuyKWC4Rm1pNAT3PZ9JPhJk.jpg,1986-08-08,A Fine Mess,False,3.8,10
189,False,/q6jg0cSixdEGUsyzkuh2qqL6iVq.jpg,"[28, 12, 14]",8009,en,Highlander,He fought his first battle on the Scottish Highlands in 1536. He will fight his greatest battle on the streets of New York City in 1986. His name is Connor MacLeod. He is immortal.,28.367,/5L4g4MjG5PSHC42GolczjR0q2gP.jpg,1986-03-07,Highlander,False,6.9,1256
190,False,/1eYXN4MH8WZFFSgg70g6cdUpSeO.jpg,"[16, 878, 28, 12, 10751]",1857,en,The Transformers: The Movie,"The Autobots must stop a colossal planet-consuming robot who goes after the Autobot Matrix of Leadership. At the same time, they must defend themselves against an all-out attack from the Decepticons.",10.998,/j4HTorvJdGOuIgGyE56fMCLmcCg.jpg,1986-08-08,The Transformers: The Movie,False,7.0,218
191,False,/pDerEEqnPo1YZEhen0PwJ9tqcHb.jpg,"[27, 28, 53]",9542,en,The Hitcher,"A young man who escaped the clutches of a murderous hitch-hiker is subsequently stalked, framed for the hitcher's crimes, and has his life made into hell by the same man he escaped.",10.44,/pdPKlwAOX66Zqktp1amFooovAjT.jpg,1986-02-21,The Hitcher,False,7.0,372
192,False,/l4fd85p8ct59qBfQRFf2mBxExIC.jpg,"[80, 18, 10749]",10002,en,Mona Lisa,"George is a small-time crook just out of prison who discovers his tough-guy image is out of date. Reduced to working as a minder/driver for high class call girl Simone, he has to agree when she asks him to find a young colleague from her King's Cross days. That's when George's troubles just start.",6.965,/tPOJOHS9qnjQ4l0tTPjjGbjhCmz.jpg,1986-06-13,Mona Lisa,False,7.0,97
193,False,/4pPsU7TWrUpBWRNf6S72SIaFI6l.jpg,"[18, 10402, 9648, 10749]",15392,en,Crossroads,Cult classic starring Ralph Macchio as a want-to-be blues guitar virtuoso who seeks a long-lost song by legendary musician Robert Johnson.,7.851,/jSx2NtVcy3PJST6YHefNdxw5euZ.jpg,1986-03-14,Crossroads,False,7.0,153
194,False,/lEhrqBYytx5NsGyDSdClzqaLcYT.jpg,"[14, 27]",33061,en,Troll,"When a family moves into a San Francisco apartment, an opportunistic troll decides to make his move and take possession of little Wendy (Jenny Beck), thereby paving the way for new troll recruits, the first in his army that will take eventual control of the planet. We soon discover Torok is the ex-husband of Eunice St. Clair, a resident in the building who was married to Torok.",9.368,/mvbFuvuzIDU8YDhVN0hNHGTF6Yn.jpg,1986-01-17,Troll,False,5.0,94
195,False,/heayRHS4N4ySt7ooN1Hts0PiB35.jpg,"[80, 18, 53]",18588,en,52 Pick-Up,"Harry Mitchell is a successful Los Angeles manufacturer whose wife is running for city council. His life is turned upside down when three blackmailers confront him with a video tape of him with his young mistress and demand $100,000. Fearing that the story will hurt his wife's political campaign if he goes to the police, Harry pretends that he will pay the men, but does not follow through.",4.898,/vNSp1QB0mJtBVCDtcb4UY0mNYAB.jpg,1986-11-07,52 Pick-Up,False,6.5,32
196,False,/yWchXAZ6eCBSSfgh8jrky7sjvkn.jpg,"[18, 28, 80, 53]",46743,en,Out of Bounds,"Farm boy Daryl Cage's parents ship him off to the big city to live with his brother, hoping he will have a better life there. After a baggage mixup at the airport, Daryl finds himself in possession of a drug cache, which a ruthless drug dealer wants back. The dealer murders Daryl's brother and the small town boy ends up all alone in the big city, being pursued by both the drug dealer and the police, who suspect him of the murder.",1.186,/fGDOlTZwdCAokt8A78087g8ctzI.jpg,1986-07-25,Out of Bounds,False,6.2,7
197,False,/prXg39FFxNgmab46jS5wkNbjQSt.jpg,"[9648, 878, 27, 12, 10751]",31909,en,Invaders from Mars,"In this attempted remake of the classic 50s SF tale, a boy tries to stop an invasion of his town by aliens who take over the the minds of his parents, his least-liked schoolteacher and other townspeople. With the aid of the school nurse the boy enlists the aid of the U.S. Marines.",6.08,/5z1D8ggj0whtOgwXTTY3I4kqWhr.jpg,1986-01-01,Invaders from Mars,False,5.5,91
198,False,/6z0QWVoETHo0XzYDIqhtDHceq9x.jpg,"[28, 80, 18]",33762,en,Band of the Hand,An Indian Vietnam veteran trains five street punks in the Everglades to fight vice in Miami.,4.268,/6WqXmHvArVb3hMQvIRGS9PZ5RVp.jpg,1986-04-11,Band of the Hand,False,6.7,23
199,False,/iHZgOAXu9vRkagvmbtc1jTDUpqs.jpg,"[35, 27]",34223,en,Vamp,Two fraternity pledges go to a sleazy bar looking for strippers to entertain their college friends.,4.124,/1FwNTDIAVyZy83esTsDVuL1xwIo.jpg,1986-07-18,Vamp,False,5.8,64
200,False,/jfdi1qRZOpVgpPgye6jTB8kdJuh.jpg,"[28, 12, 35]",12704,en,Ishtar,"Two terrible lounge singers get booked to play a gig in a Moroccan hotel but somehow become pawns in an international power play between the CIA, the Emir of Ishtar, and the rebels trying to overthrow his regime",3.843,/fttHfkyvPtTP1LU8RodBIvyUN8A.jpg,1987-05-15,Ishtar,False,4.4,56
201,False,/aX46k3Rd1t68L0KUwO1WaHlplP5.jpg,[27],8852,en,Prince of Darkness,"A research team finds a mysterious cylinder in a deserted church. If opened, it could mean the end of the world.",8.267,/eQiXxoRfAjxNHacu6TYegspzAuM.jpg,1987-10-23,Prince of Darkness,False,6.8,392
202,False,/rx5mr57T93nmxTx7c9KP1XRXXTW.jpg,"[10752, 28, 18]",10652,en,Hamburger Hill,"The men of Bravo Company are facing a battle that's all uphill… up Hamburger Hill. Fourteen war-weary soldiers are battling for a mud-covered mound of earth so named because it chews up soldiers like chopped meat. They are fighting for their country, their fellow soldiers and their lives. War is hell, but this is worse. Hamburger Hill tells it the way it was, the way it really was. It's a raw, gritty and totally unrelenting dramatic depiction of one of the fiercest battles of America's bloodiest war. This happened. Hamburger Hill - war at its worst, men at their best.",7.775,/dv7kAXS2wFWuCdMmB1lw1dyo358.jpg,1987-08-23,Hamburger Hill,False,6.6,197
203,False,/mzceI50YJZNohUxbKJr7yybfI8Q.jpg,"[10749, 35, 80, 18]",17258,en,The Pick-up Artist,A womanizer meets his match when he falls for the daughter of a gambling addict who is in debt to the mob.,5.092,/7A0NSddt0qc6tVFVZQBSG0eHnwK.jpg,1987-09-18,The Pick-up Artist,False,5.6,76
204,False,/zRdK2OQ0BquK3mTrCu6AODiBtxi.jpg,"[80, 18, 10749]",13703,en,Less than Zero,"A college freshman returns to Los Angeles for the holidays at his ex-girlfriend's request, but discovers that his former best friend has an out-of-control drug habit.",8.462,/lhLLXxyjmRTQy2auxzCo6wqYNqM.jpg,1987-11-06,Less than Zero,False,6.5,152
205,False,/geovz2ZK5lCT6mEy1kM4dtVwgIR.jpg,[35],24826,en,Disorderlies,"As not-quite-orderlies who're downright Disorderlies, rap-music favorites The Fat Boys rule. Playing the freewheeling caretakers of the frail Dennison (Hollywood legend Ralph Bellamy), they stir up a comedic culture clash in Palm Beach society that only proves laughter is the best medicine this side of a tax refund.",3.128,/8BZn8MBlc9gjObeO9vhObazBAlc.jpg,1987-08-14,Disorderlies,False,4.6,20
206,False,/hWq1gaTygZTtEIonfCenuwHZ8C5.jpg,"[80, 18, 10749, 53]",31650,en,Someone to Watch Over Me,"While Mike Keegan is celebrating his recent promotion to detective, in a fancy nightclub socialite Claire Gregory witnesses the murder of the owner by powerful mobster, Joey Venza. Mike is assigned to protect her in the night shift in her Manhattan apartment. When Venza threatens Claire, Mike and Claire eventually become closer—and Mike finds himself divided between the love for his family and his heated  passion for Claire and his fascination of her world.",4.141,/z9TciNQDwrj0sp2OOzSEp7uQl4.jpg,1987-10-09,Someone to Watch Over Me,False,6.0,77
207,False,/eO8tgebmtaQKIrmIBzmGWSHoAy8.jpg,"[35, 14]",2608,en,Maid to Order,"Spoiled Jessie Montgomery, whose wild behavior and spending excesses cause her well-meaning but exasperated millionaire father Charles to wish he never had her, is visited by fairy godmother Stella. In an effort to save Jessie, Stella casts a spell which causes Charles to no longer have a daughter. Jessie, now penniless and without a friend, must take a maid's job to earn a living, and hopefully to learn her lesson.",3.161,/AaYv2HVNujmYZ8fGmpgyjP6iHfe.jpg,1987-07-10,Maid to Order,False,5.5,29
208,False,/wY4kyaVMUagZ4Vj34m8ZWg5SAP4.jpg,"[28, 27, 878, 53]",12476,en,The Hidden,"When average, law-abiding citizens suddenly turn to a life of hedonistic behavior and violent crime, Detective Tom Beck (Michael Nouri) is tasked with helping young FBI agent Lloyd Gallagher (Kyle MacLachlan) determine the cause in this tense, sci-fi thriller.",10.449,/wKc3EBrGFcIwBzdG5ohRH9WZ4N4.jpg,1987-10-30,The Hidden,False,6.9,153
209,False,/feNetlj9yFAAPc6u0D8UVR14fNs.jpg,"[35, 18]",24081,en,From the Hip,"Apprentice lawyer Robin Weathers turns a civil suit into a headline grabbing charade. He must reexamine his scruples after his shenanigans win him a promotion in his firm, and he must now defend a college professor who is appearantly guilty of murder.",2.488,/iDQADZ1cufVLtMzWq2J0jeRzBAj.jpg,1987-02-06,From the Hip,False,6.3,24
210,False,/7Gn9Q4G511ATmHXsnkfvtvDvfGb.jpg,"[35, 14, 27]",37530,en,House II: The Second Story,"Young urban professionals Jesse (Arye Gross) and his girlfriend Kate (Lar Park Lincoln), move into an old mansion that has been in Jesse's family for generations. They are soon joined by Jesse's goofy friend Charlie (Jonathan Stark), who brought along his diva girlfriend Lana (Amy Yasbeck), in the hopes of being discovered by Kate, who works for a record company. Jesse has returned to this old family mansion after his parents were murdered when he was a baby. While going through old things in the basement, Jesse finds a picture of his great-great grandfather (and namesake) in front of a Mayan temple holding a crystal skull with jewels in the eyes. In the background is a man Jesse learns is Slim Razor, a former partner of his great-great grandfather turned bitter enemy after a disagreement over who would get to keep the skull.",8.17,/kU2oksmXZ4Ibz98EykS6QQxSxqb.jpg,1987-08-28,House II: The Second Story,False,5.5,115
211,False,/cOUaProGjaoYfXppAkMW7DQCWXL.jpg,[35],26827,en,Who's That Girl,"An uptight New York tax lawyer gets his life turned upside down, all in a single day, when he's asked to escort a feisty and free-spirited female ex-convict whom asks him to help prove her innocence of her crime.",5.445,/2Yu6ciKKgSWIZAzUg4IrrifO23z.jpg,1987-08-07,Who's That Girl,False,5.3,95
212,False,/6hEJavVyTyrMmD81yFnyhdqSshe.jpg,"[28, 80, 53]",26263,en,Death Wish 4: The Crackdown,"After the death of his girlfriend's daughter from a drug overdose, Paul Kersey (Charles Bronson) takes on the local drug cartel.",7.789,/8yVdLJa5ywqwNAKU1nmUtDJlx8b.jpg,1987-11-06,Death Wish 4: The Crackdown,False,5.5,99
213,False,/9meXjIwJZk9aMMoMZk3AMzt8o44.jpg,"[35, 14, 27]",765,en,Evil Dead II,"Ash Williams and his girlfriend Linda find a log cabin in the woods with a voice recording from an archeologist who had recorded himself reciting ancient chants from ""The Book of the Dead."" As they play the recording an evil power is unleashed taking over Linda's body.",13.607,/n49mpgUsPgBfRg2qIEj31HX0chu.jpg,1987-03-13,Evil Dead II,False,7.6,1423
214,False,/nU1h3NVVqlieQVMr3nskGcBNY22.jpg,"[28, 35, 10749]",61178,en,Nadine,"Hairdresser Nadine Hightower wants to retrieve the risqué photos she once posed for, but when she visits the photographer at his office, he's murdered by an intruder. Nadine talks her estranged husband, Vernon, into going along when she returns to the office, where they stumble across plans for a less than legal construction project. But when Vernon tries to turn the documents into a cash windfall, he and Nadine are pursued by goons with guns.",3.912,/sNOs8Jxl2KvYpbvdxuMXPF7vBtA.jpg,1987-08-07,Nadine,False,5.3,37
215,False,/lGIHyfB8G8A826whV1lnbMZ2cDE.jpg,"[18, 80]",31945,en,The Sicilian,"Egocentric bandit Salvatore Guiliano fights the Church, the Mafia, and the landed gentry while leading a populist movement for Sicilian independence.",6.187,/sPbuZMgb53cxcuD93pGF2lpEQHH.jpg,1987-10-23,The Sicilian,False,5.0,46
216,False,/bAanNL7iNCbzA507FihalEcBpTB.jpg,"[18, 36]",28368,en,Gardens of Stone,"A sergeant must deal with his desires to save the lives of young soldiers being sent to Vietnam. Continuously denied the chance to teach the soldiers about his experiences, he settles for trying to help the son of an old army buddy.",4.177,/tR8zph4IytVq8dAqrufPiWYuzBE.jpg,1987-05-05,Gardens of Stone,False,6.1,37
217,False,/2OoykhydUHRQlmqdQ3tqX53LwKs.jpg,"[28, 35]",24828,en,Leonard Part 6,"After separating from his wife, Leonard Parker (Cosby) quit the spy business and became a restaurateur. His wife refuses to speak with him, and his daughter, who changes her career more often than her clothes, has begun dating a man old enough to be Leonard's father! On top of it all, the government has asked him to come back and save the world again.",2.839,/aauZlMqKIDxTlgRZgZlRrJJ9JU2.jpg,1987-12-18,Leonard Part 6,False,2.8,34
218,False,/2OAILALs7EW3eQgZF8AOvxwQ5jL.jpg,"[35, 18]",11832,da,Babettes gæstebud,A French housekeeper with a mysterious past brings quiet revolution in the form of one exquisite meal to a circle of starkly pious villagers in late 19th century Denmark.,7.444,/5Ohodwyjy9aRHapYM08ypolWvOC.jpg,1988-03-04,Babette's Feast,False,7.2,151
